date,airline,flightNo,togo,originTime,departTime,type,state,reason
20170201,아시아나항공,OZ951,HAN(노이바이(하노이)),00:00,00:01,화물,출발,
20170201,에티하드,EY873,AUH(아부다비 국제공항),00:05,00:05,여객,출발,
20170201,에미레이트항공,EK323,DXB(두바이),00:15,00:15,여객,출발,
20170201,싱가폴항공,SQ007,SIN(싱가포르),00:25,00:30,여객,출발,
20170201,터키항공,TK91,IST(아타튀르크),00:40,00:36,여객,출발,
20170201,칼리타화물항공,K4257,HKG(홍콩),00:40,02:46,화물,지연,연결-항공기에 의한 지연
20170201,카타르항공,QR859,DOH(도하),00:50,00:54,여객,출발,
20170201,네덜란드항공,KL856,AMS(암스테르담),00:55,01:01,여객,출발,
20170201,아시아나항공,OZ987,PVG(푸동),01:05,01:03,화물,출발,
20170201,독일화물항공,LH8387,FRA(프랑크푸르트),02:10,02:22,화물,출발,
20170201,대한항공,KE541,OSL(오슬로),02:50,03:43,화물,출발,
20170201,아시아나항공,OZ198,NRT(나리타),04:30,04:40,화물,출발,
20170201,폴라에어카고 월드와이드,PO997,PVG(푸동),05:00,06:19,화물,지연,제방빙작업에 의한 지연
20170201,중화항공,CI2165,KHH(가오슝),05:00,05:05,여객,출발,
20170201,폴라에어카고 월드와이드,PO225,CVG(신시내티),05:30,05:49,화물,출발,
20170201,MOLDOVAN,M2124,LAX(로스앤젤레스),05:35,:,여객,,에 의한 
20170201,대한항공,KE145F,PUS(김해),05:50,06:48,,지연,기타에 의한 지연
20170201,카타르항공,QR8983,DOH(도하),05:55,06:05,화물,출발,
20170201,아시아나항공,OZ801A,GMP(김포),06:20,06:38,,출발,
20170201,필리핀에어아시아,Z2037,KLO(칼리보),06:45,07:02,여객,출발,
20170201,홍콩익스프레스,UO3603,HKG(홍콩),07:00,07:12,여객,출발,
20170201,장영항공(長榮),BR149,TPE(타이완 타오위안 국제 공항),07:00,07:09,여객,출발,
20170201,스카이앙코르항공,ZA212,REP(씨엠립),07:00,07:26,여객,출발,
20170201,진에어,LJ221,FUK(후쿠오카),07:05,07:17,여객,출발,
20170201,비엣제트 항공,VJ922,HPH(카트비),07:15,07:30,여객,출발,
20170201,필리핀항공,PR489,KLO(칼리보),07:25,11:22,여객,지연,정비-착륙바퀴에 의한 지연
20170201,필리핀항공,PR485,CEB(),07:30,08:02,여객,출발,
20170201,피치항공,MM012,KIX(간사이),07:30,08:00,여객,출발,
20170201,제주항공,7C3164,GUM(괌),07:30,07:47,여객,출발,
20170201,티웨이항공,TW9253,AKJ(아사히카와),07:30,07:49,여객,출발,
20170201,티웨이항공,TW607,TAO(청도),07:30,07:44,여객,출발,
20170201,진에어,LJ201,NRT(나리타),07:35,07:58,여객,출발,
20170201,티웨이항공,TW9295,HSG(사가),07:40,07:56,여객,출발,
20170201,대한항공,KE529,FRA(프랑크푸르트),07:40,07:51,화물,출발,
20170201,진에어,LJ059,DAD(다낭),07:40,08:16,여객,출발,
20170201,티웨이항공,TW125,DAD(다낭),07:45,08:10,여객,출발,
20170201,캄보디아앙코르항공,K6965,REP(씨엠립),07:45,07:54,여객,출발,
20170201,이스타항공,ZE881,TPE(타이완 타오위안 국제 공항),07:45,08:22,여객,출발,
20170201,티웨이항공,TW201,NRT(나리타),07:45,08:06,여객,출발,
20170201,아시아나항공,OZ731,SGN(떤선녀엇(호찌민)),07:50,08:31,여객,출발,
20170201,에어서울,RS722,NGS(나가사키),07:50,08:04,여객,출발,
20170201,티웨이항공,TW281,KIX(간사이),07:50,08:20,여객,출발,
20170201,에어마카오,NX825,MFM(마카오),07:50,08:14,여객,출발,
20170201,대한항공,KE1413,TAE(대구),07:55,08:08,여객,출발,
20170201,대한항공,KE621,MNL(마닐라),07:55,08:26,여객,출발,
20170201,중국동방항공,MU5050,YNT(연대),07:55,08:18,여객,출발,
20170201,에어서울,RS702,TAK(다카마쓰),07:55,08:12,여객,출발,
20170201,세부퍼시픽항공,5J181,KLO(칼리보),07:55,08:19,여객,출발,
20170201,필리핀항공,PR487,KLO(칼리보),08:00,08:24,여객,출발,
20170201,진에어,LJ211,KIX(간사이),08:00,08:28,여객,출발,
20170201,대한항공,KE787,FUK(후쿠오카),08:00,08:23,여객,출발,
