date,airline,flightNo,togo,originTime,departTime,type,state,reason
20210601,폴라에어카고 월드와이드,PO907,CVG(신시내티),00:05,00:20,화물,출발,
20210601,서던화물항공,9S947,HKG(홍콩),00:05,:,화물,취소,정비-엔진에 의한 취소
20210601,서던화물항공,9S247,SZX(선전(심천)),00:20,00:15,화물,출발,
20210601,폴라에어카고 월드와이드,PO715,LAX(로스앤젤레스),00:20,00:42,화물,출발,
20210601,대한항공,KE213D,LAX(로스앤젤레스),00:20,00:37,화물,출발,
20210601,유나이티드항공,UA858,SFO(샌프란시스코),00:25,00:28,,출발,
20210601,대한항공,KE361D,HAN(노이바이(하노이)),00:25,00:58,화물,출발,
20210601,아틀라스화물항공,5Y8156,MIA(마이애미),00:25,00:47,화물,출발,
20210601,대한항공,KE9323,XIY(시안),00:30,13:20,화물,지연,연결-항공기에 의한 지연
20210601,네덜란드항공,KL832,AMS(암스테르담),00:40,00:55,,출발,
20210601,프랑스항공,AF267,CDG(파리),00:40,01:07,여객,출발,
20210601,에어로로직,3S550,LEJ(라이프치히),00:45,00:39,화물,출발,
20210601,대한항공,KE319,CAN(광저우),00:50,01:10,화물,출발,
20210601,네덜란드항공,KL856,AMS(암스테르담),00:55,01:00,여객,출발,
20210601,에어인천,KJ511,HAN(노이바이(하노이)),01:05,01:22,화물,출발,
20210601,아시아나항공,OZ987,PVG(푸동),01:05,01:27,화물,출발,
20210601,에어브리지카고,RU139,SVO(셰레메티예보(모스크바)),01:10,01:25,화물,출발,
20210601,서던화물항공,9S276,CVG(신시내티),01:30,02:08,화물,출발,
20210601,대한항공,KE335,PVG(푸동),01:40,03:15,화물,지연,에 의한 지연
20210601,카타르항공,QR859,DOH(도하),01:45,01:42,여객,출발,
20210601,에어아스타나항공,KC910,ALA(알마티),02:00,02:41,여객,출발,
20210601,독일화물항공,LH8385,FRA(프랑크푸르트),02:25,02:46,화물,출발,
20210601,대한항공,KE541,OSL(오슬로),02:30,03:11,화물,출발,
20210601,아시아나항공,OZ967,HKG(홍콩),02:35,23:07,화물,지연,연결-항공기에 의한 지연
20210601,아시아나항공,OZ383,SIN(싱가포르),03:00,18:32,화물,지연,연결-항공기에 의한 지연
20210601,유피에스화물항공,5X10,PVG(푸동),03:05,02:51,화물,출발,
20210601,웨스턴글로벌항공,KD7348,LAX(로스앤젤레스),03:15,16:28,화물,지연,연결-항공기에 의한 지연
20210601,아시아나항공,OZ2921,ORD(시카고),03:50,15:08,화물,지연,연결-항공기에 의한 지연
20210601,전일본항공,NH8536,NRT(나리타),03:50,04:09,화물,출발,
20210601,미얀마 내셔널 항공,UB8202,RGN(양곤),04:00,03:51,여객,출발,
20210601,아시아나항공,OZ194,NRT(나리타),04:00,04:18,화물,출발,
20210601,아틀라스화물항공,5Y4411,KHN(난창),04:10,04:37,,출발,
20210601,MALETH AERO AOC LIMITED,DB913,XMN(샤먼),04:15,04:28,,출발,
20210601,웨스턴글로벌항공,KD7347,HKG(홍콩),04:35,05:03,화물,출발,
20210601,폴라에어카고 월드와이드,PO225,CVG(신시내티),04:35,17:47,화물,지연,승무원휴식에 의한 지연
20210601,대한항공,KE659,BKK(수안나폼(방콕)),04:35,04:25,화물,출발,
20210601,중국화운항공,CK258,PVG(푸동),04:55,04:42,화물,출발,
20210601,대한항공,KE591,MAD(마드리드),05:20,05:33,화물,출발,
20210601,아시아나항공,OZ2821,LAX(로스앤젤레스),05:40,22:02,화물,지연,연결-항공기에 의한 지연
20210601,아시아나항공,OZ2841,SFO(샌프란시스코),05:45,06:09,화물,출발,
20210601,에어로로직,3S575,LEJ(라이프치히),06:25,06:21,,출발,
20210601,아틀라스화물항공,5Y617,MIA(마이애미),06:40,08:49,화물,지연,연결-항공기에 의한 지연
20210601,아시아나항공,OZ933,HAN(노이바이(하노이)),07:20,07:58,화물,출발,
20210601,독일화물항공,LH8445,FRA(프랑크푸르트),07:25,09:57,,지연,연결-항공기에 의한 지연
20210601,서던화물항공,9S097,LAX(로스앤젤레스),07:25,07:42,화물,출발,
20210601,티웨이항공,TW101F,HIN(사천),07:30,07:46,,출발,
20210601,뱀부항공,QH459,HAN(노이바이(하노이)),07:55,07:48,화물,출발,
20210601,대한항공,KE831,SHE(심양),08:05,08:07,화물,출발,
20210601,폴라에어카고 월드와이드,PO956,CVG(신시내티),08:15,09:08,화물,출발,
20210601,아시아나항공,OZ795,FRA(프랑크푸르트),08:30,08:51,화물,출발,
20210601,유피에스화물항공,5X89,ANC(앵커리지),08:35,:,화물,취소,연결-승무원연결에 의한 취소
20210601,아시아나항공,OZ303,CGQ(장춘),08:45,09:18,여객,출발,
20210601,대한항공,KE881,WUH(우한),08:50,09:14,화물,출발,
20210601,에어프레미아,YP521T,AFI(공역),09:00,09:10,,출발,
20210601,대한항공,KE9055,LCK(콜럼버스),09:00,09:16,화물,출발,
20210601,아시아나항공,OZ721,HKG(홍콩),09:00,09:12,여객,출발,
20210601,대한항공,KE805,TSN(천진),09:10,09:40,여객,출발,
20210601,대한항공,KE8707,NRT(나리타),09:15,09:06,화물,출발,
20210601,대한항공,KE035,ATL(애틀랜타),09:20,09:32,여객,출발,
20210601,대한항공,KE529,FRA(프랑크푸르트),09:30,09:38,화물,출발,
20210601,아시아나항공,OZ244,SEA(시애틀),09:35,21:21,화물,지연,연결-항공기에 의한 지연
20210601,네덜란드항공,KL895,PVG(푸동),09:55,09:52,,출발,
