date,airline,flightNo,togo,originTime,departTime,type,state,reason
20210101,에어캐나다,AC2284,YYZ(토론토),00:05,00:05,,출발,
20210101,아시아나항공,OZ969,HKG(홍콩),00:05,00:19,화물,출발,
20210101,폴라에어카고 월드와이드,PO717,PVG(푸동),00:20,00:12,화물,출발,
20210101,아메리칸항공,AA9700,PVG(푸동),00:25,00:16,화물,출발,
20210101,유피에스화물항공,5X84,PVG(푸동),00:25,00:42,화물,출발,
20210101,칼리타화물항공,K4812,CGO(정저우),00:30,00:31,,출발,
20210101,카타르항공,QR859,DOH(도하),00:35,01:07,여객,출발,
20210101,터키항공,TK6077,IST(이스탄불),00:40,00:52,화물,출발,
20210101,프랑스항공,AF267,CDG(파리),00:45,01:55,여객,지연,제방빙작업에 의한 지연
20210101,네덜란드항공,KL856,AMS(암스테르담),00:55,00:47,여객,출발,
20210101,대한항공,KE8233,SEA(시애틀),01:00,01:09,화물,출발,
20210101,아시아나항공,OZ987,PVG(푸동),01:05,04:40,화물,지연,연결-항공기에 의한 지연
20210101,카타르항공,QR8985,DOH(도하),01:15,01:01,화물,출발,
20210101,실크웨이웨스트,7L613,GYD(헤이다르 알리예프),01:15,01:52,화물,출발,
20210101,서던화물항공,9S276,CVG(신시내티),01:20,01:46,화물,출발,
20210101,대한항공,KE319D,CAN(광저우),01:35,01:41,화물,출발,
20210101,대한항공,KE335,PVG(푸동),01:40,02:12,화물,출발,
20210101,아틀라스화물항공,5Y537,PVG(푸동),02:10,06:38,화물,지연,연결-항공기에 의한 지연
20210101,에어로로직,3S587,LEJ(라이프치히),02:20,02:08,화물,출발,
20210101,유나이티드항공,UA858,SFO(샌프란시스코),02:40,03:37,,출발,
20210101,아시아나항공,OZ933,HAN(노이바이(하노이)),03:05,09:22,화물,지연,연결-항공기에 의한 지연
20210101,대한항공,KE9671,KUL(쿠알라룸푸르),03:20,03:29,화물,출발,
20210101,아시아나항공,OZ7133,TPE(타이완 타오위안 국제 공항),04:10,04:11,화물,출발,
20210101,터키항공,TK6495,ISL(아타튀르크),04:25,06:51,화물,지연,연결-항공기에 의한 지연
20210101,대한항공,KE591,MAD(마드리드),04:35,05:14,화물,출발,
20210101,아시아나항공,OZ198,NRT(나리타),04:40,04:45,화물,출발,
20210101,중국화운항공,CK258,PVG(푸동),04:50,05:40,화물,출발,
20210101,폴라에어카고 월드와이드,PO225,CVG(신시내티),05:30,19:23,화물,지연,승무원휴식에 의한 지연
20210101,FARS QESHM AIR,NDF9968,IKA(테헤란),06:00,06:03,화물,출발,
20210101,에어로로직,3S575,LEJ(라이프치히),06:25,06:19,,출발,
20210101,웨스턴글로벌항공,KD4833,CSX(창사(장사)),07:00,07:55,,출발,
20210101,서던화물항공,9S096,LAX(로스앤젤레스),07:30,07:52,화물,출발,
20210101,티웨이항공,TW211,NRT(나리타),07:45,07:58,여객,출발,
20210101,뱀부항공,QH459,HAN(노이바이(하노이)),07:55,07:36,화물,출발,
20210101,아틀라스화물항공,5Y612,HKG(홍콩),08:00,08:15,,출발,
20210101,대한항공,KE831,SHE(심양),08:10,08:24,여객,출발,
20210101,아메리칸항공,AA128,DFW(댈러스),08:15,08:21,,출발,
20210101,유피에스화물항공,5X89,ANC(앵커리지),08:20,08:31,화물,출발,
20210101,말레이시아항공,MH067,KUL(쿠알라룸푸르),08:45,08:38,화물,출발,
20210101,아시아나항공,OZ795,FRA(프랑크푸르트),08:45,11:09,화물,지연,연결-항공기에 의한 지연
20210101,아시아나항공,OZ317,TAO(청도),09:00,09:03,화물,출발,
20210101,대한항공,KE691,TPE(타이완 타오위안 국제 공항),09:00,09:26,여객,출발,
20210101,싱가폴항공,SQ607,SIN(싱가포르),09:00,09:11,여객,출발,
20210101,아시아나항공,OZ6013,SYD(시드니),09:00,09:20,여객,출발,
