date,airline,flightNo,togo,originTime,departTime,type,state,reason
20210401,서던화물항공,9S7930,HKG(홍콩),00:05,01:57,화물,지연,에 의한 지연
20210401,,P4SKN,SSG(말라보),00:05,:,,,에 의한 
20210401,아시아나항공,OZ3831,SIN(싱가포르),00:05,00:46,화물,출발,
20210401,스리랑칸항공,UL471,CMB(콜롬보),00:05,00:00,여객,출발,
20210401,대한항공,KE8383,KUL(쿠알라룸푸르),00:10,01:14,화물,지연,화물탑재에 의한 지연
20210401,폴라에어카고 월드와이드,PO715,LAX(로스앤젤레스),00:20,00:37,화물,출발,
20210401,네덜란드항공,KL858,AMS(암스테르담),00:20,01:09,,출발,
20210401,대한항공,KE313D,HKG(홍콩),00:25,02:10,화물,지연,연결-항공기에 의한 지연
20210401,콴타스항공,QF7521,SYD(시드니),00:35,02:31,화물,지연,연결-항공기에 의한 지연
20210401,프랑스항공,AF267,CDG(파리),00:40,01:01,화물,출발,
20210401,아틀라스화물항공,5Y541,ORD(시카고),00:40,05:10,화물,지연,연결-항공기에 의한 지연
20210401,대한항공,KE277,GDL(과달라하라),00:40,00:48,화물,출발,
20210401,아틀라스화물항공,5Y8364,LAX(로스앤젤레스),00:45,04:33,화물,지연,연결-항공기에 의한 지연
20210401,에티오피안항공,ET673,ADD(아디스아바바),00:45,00:54,여객,출발,
20210401,아틀라스화물항공,5Y551,JFK(뉴욕),00:55,08:14,화물,지연,정비-착륙바퀴에 의한 지연
20210401,대한항공,KE361D,HAN(노이바이(하노이)),00:55,01:32,화물,출발,
20210401,아시아나항공,OZ987,PVG(푸동),01:05,01:38,화물,출발,
20210401,아시아나항공,OZ387,HAN(노이바이(하노이)),01:05,01:21,화물,출발,
20210401,아시아나항공,OZ284,SFO(샌프란시스코),01:05,01:30,화물,출발,
20210401,아틀라스화물항공,5Y583,WUH(우한),01:10,03:42,,지연,연결-항공기에 의한 지연
20210401,에어로로직,3S580,LEJ(라이프치히),01:10,00:58,화물,출발,
20210401,아시아나항공,OZ933,HAN(노이바이(하노이)),01:15,01:48,화물,출발,
20210401,유피에스화물항공,5X86,PVG(푸동),01:20,01:25,화물,출발,
20210401,서던화물항공,9S276,CVG(신시내티),01:30,01:58,화물,출발,
20210401,대한항공,KE249,JFK(뉴욕),01:40,01:54,화물,출발,
20210401,카타르항공,QR859,DOH(도하),01:45,01:43,여객,출발,
20210401,에어브리지카고,RU392,SVO(셰레메티예보(모스크바)),01:50,01:34,화물,출발,
20210401,대한항공,KE273,VCP(비라코프스),02:20,02:29,화물,출발,
20210401,독일화물항공,LH8387,FRA(프랑크푸르트),02:25,02:26,화물,출발,
20210401,유피에스화물항공,5X10,ANC(앵커리지),03:05,02:53,화물,출발,
20210401,웨스턴글로벌항공,KD7343,LAX(로스앤젤레스),03:15,03:46,화물,출발,
20210401,전일본항공,NH8536,NRT(나리타),03:50,04:03,화물,출발,
20210401,아시아나항공,OZ967,HKG(홍콩),04:00,04:11,화물,출발,
20210401,아시아나항공,OZ395,SIN(싱가포르),04:15,06:05,화물,지연,연결-항공기에 의한 지연
20210401,대한항공,KE659,BKK(수안나폼(방콕)),04:35,04:38,화물,출발,
20210401,폴라에어카고 월드와이드,PO225,CVG(신시내티),04:35,17:33,화물,지연,연결-항공기에 의한 지연
20210401,중국화운항공,CK258,PVG(푸동),04:55,06:00,화물,지연,연결-항공기에 의한 지연
20210401,아시아나항공,OZ7133,TPE(타이완 타오위안 국제 공항),05:05,05:04,화물,출발,
20210401,아틀라스화물항공,5Y2688,JFK(뉴욕),05:05,06:46,화물,지연,연결-항공기에 의한 지연
20210401,칼리타화물항공,K4924,ANC(앵커리지),05:30,08:49,화물,지연,연결-항공기에 의한 지연
20210401,델타항공,DL289,PVG(푸동),06:15,06:12,,출발,
20210401,에어로로직,3S575,LEJ(라이프치히),06:30,06:39,,출발,
20210401,대한항공,KE9709,NRT(나리타),07:00,07:08,화물,출발,
20210401,티웨이항공,TW3007,TAE(대구),07:10,07:10,,출발,
20210401,서던화물항공,9S096,LAX(로스앤젤레스),07:15,07:20,화물,출발,
20210401,카고룩스화물항공,CV6494,LUX(룩셈부르크 핀델 공항),07:15,11:08,화물,지연,연결-항공기에 의한 지연
20210401,대한항공,KE373,PEN(페낭),07:20,07:16,화물,출발,
20210401,독일화물항공,LH8443,FRA(프랑크푸르트),07:25,08:16,,출발,
20210401,폴라에어카고 월드와이드,PO938,CVG(신시내티),07:40,08:37,화물,출발,
20210401,대한항공,KE809,CGO(정저우),07:45,08:08,화물,출발,
20210401,대한항공,KE213D,LAX(로스앤젤레스),07:50,13:40,화물,지연,연결-항공기에 의한 지연
20210401,뱀부항공,QH459,HAN(노이바이(하노이)),07:55,07:42,화물,출발,
20210401,티웨이항공,TW281,KIX(간사이),08:00,08:23,여객,출발,
20210401,대한항공,KE537,FRA(프랑크푸르트),08:00,09:58,화물,지연,연결-항공기에 의한 지연
20210401,독일화물항공,LH8413,FRA(프랑크푸르트),08:05,11:03,,지연,연결-항공기에 의한 지연
20210401,대한항공,KE479,HAN(노이바이(하노이)),08:10,08:31,화물,출발,
20210401,아시아나항공,OZ793,FRA(프랑크푸르트),08:30,09:23,화물,출발,
20210401,유피에스화물항공,5X89,ANC(앵커리지),08:35,09:44,화물,지연,연결-항공기에 의한 지연
20210401,아시아나항공,OZ339,HRB(하얼빈),08:40,09:01,여객,출발,
20210401,대한항공,KE827,SZX(선전(심천)),08:40,08:40,화물,출발,
20210401,아시아나항공,OZ317,TAO(청도),08:50,09:07,화물,출발,
20210401,대한항공,KE865,CAN(광저우),08:50,09:03,화물,출발,
20210401,에어서울,RS9001,GMP(김포),09:00,09:08,,출발,
20210401,아시아나항공,OZ248,ATL(애틀랜타),09:05,10:47,화물,지연,연결-항공기에 의한 지연
20210401,대한항공,KE681,SGN(떤선녀엇(호찌민)),09:05,09:16,화물,출발,
20210401,네덜란드항공,KL895,PVG(푸동),09:10,09:12,,출발,
