date,airline,flightNo,togo,originTime,departTime,type,state,reason
20200601,칼리타화물항공,K4825,ANC(앵커리지),00:05,00:03,,출발,
20200601,폴라에어카고 월드와이드,PO245,PVG(푸동),00:05,00:01,화물,출발,
20200601,아시아나항공,OZ2841,SFO(샌프란시스코),00:05,00:10,화물,출발,
20200601,아틀라스화물항공,5Y8707,CGO(정저우),00:15,02:48,화물,지연,정비-엔진에 의한 지연
20200601,아틀라스화물항공,5Y654,ORD(시카고),00:50,01:13,화물,출발,
20200601,네덜란드항공,KL856,AMS(암스테르담),00:55,00:54,여객,출발,
20200601,대한항공,KE9585,TLV(텔아비브),01:00,01:09,화물,출발,
20200601,아시아나항공,OZ987,PVG(푸동),01:05,01:15,화물,출발,
20200601,웨스턴글로벌항공,KD7360,PVG(푸동),01:10,01:30,,출발,
20200601,유피에스화물항공,5X126,SZX(선전(심천)),01:15,01:20,,출발,
20200601,대한항공,KE249,JFK(뉴욕),01:15,01:18,화물,출발,
20200601,아틀라스화물항공,5Y8366,PVG(푸동),01:20,01:28,화물,출발,
20200601,카타르항공,QR859,DOH(도하),01:25,01:23,여객,출발,
20200601,대한항공,KE8235,ORD(시카고),01:30,01:34,화물,출발,
20200601,대한항공,KE8505,FRA(프랑크푸르트),01:30,01:47,화물,출발,
20200601,독일화물항공,LH8387,FRA(프랑크푸르트),02:25,02:28,화물,출발,
20200601,서던화물항공,9S237,HKG(홍콩),02:50,02:31,화물,출발,
20200601,네덜란드항공,KL897,PEK(베이징),03:55,03:49,,출발,
20200601,우즈베키스탄항공,HY3594,TAS(타슈켄트),05:00,14:37,화물,지연,에 의한 지연
20200601,대한항공,KE9695,KTM(카트만두),05:00,05:02,화물,출발,
20200601,칼리타화물항공,K4926,TAO(청도),06:00,18:17,,지연,연결-항공기에 의한 지연
20200601,유피에스화물항공,5X87,ANC(앵커리지),06:30,06:28,,출발,
20200601,대한항공,KE093,IAD(워싱톤),07:00,07:08,화물,출발,
20200601,독일화물항공,LH8433,FRA(프랑크푸르트),07:20,07:16,,출발,
20200601,아메리칸항공,AA9722,PVG(푸동),08:30,08:52,화물,출발,
20200601,대한항공,KE9081,JFK(뉴욕),08:40,08:41,화물,출발,
20200601,대한항공,KE287,ORD(시카고),08:40,09:43,화물,지연,연결-항공기에 의한 지연
20200601,독일화물항공,LH8407,FRA(프랑크푸르트),08:55,08:51,,출발,
20200601,대한항공,KE1462,GMP(김포),09:00,09:39,,지연,운항허가에 의한 지연
20200601,아시아나항공,OZ102,NRT(나리타),09:00,09:10,여객,출발,
20200601,대한항공,KE035,ATL(애틀랜타),09:20,09:32,여객,출발,
20200601,아메리칸항공,AA9705,PVG(푸동),09:35,09:34,화물,출발,
20200601,타이항공,TG659,BKK(수안나폼(방콕)),09:35,09:18,여객,출발,
20200601,유피에스화물항공,5X29A,DXB(두바이),10:00,10:21,,출발,
20200601,대한항공,KE081,JFK(뉴욕),10:00,10:09,여객,출발,
20200601,대한항공,KE9231,ORD(시카고),10:00,16:33,화물,지연,에 의한 지연
20200601,아시아나항공,OZ222,JFK(뉴욕),10:20,10:37,여객,출발,
20200601,대한항공,KE8535,FRA(프랑크푸르트),10:30,10:44,화물,출발,
20200601,대한항공,KE8315,PVG(푸동),10:30,10:38,화물,출발,
20200601,대한항공,KE8323,XIY(시안),10:30,10:51,화물,출발,
20200601,라오항공,QV922,VTE(비엔티안),10:40,:,여객,취소,기타에 의한 취소
20200601,에어브리지카고,RU169,PVG(푸동),10:40,10:41,화물,출발,
20200601,대한항공,KE037,ORD(시카고),10:40,10:49,여객,출발,
20200601,델타항공,DL158,DTW(디트로이트),10:45,10:51,여객,출발,
20200601,유피에스화물항공,5X127,ANC(앵커리지),11:20,11:21,,출발,
20200601,페덱스화물항공,FX9793,ANC(앵커리지),11:30,14:39,화물,지연,에 의한 지연
20200601,대한항공,KE703,NRT(나리타),11:40,11:39,여객,출발,
20200601,비엣제트 항공,VJ863,SGN(떤선녀엇(호찌민)),11:40,11:29,여객,출발,
20200601,아시아나항공,OZ541,FRA(프랑크푸르트),12:00,12:13,여객,출발,
20200601,에어인디아,AI313,DEL(델리),12:05,:,여객,취소,기타에 의한 취소
20200601,에어인천,KJ241,WEH(위해),12:10,12:15,화물,출발,
20200601,독일화물항공,LH8441,FRA(프랑크푸르트),12:20,15:20,,지연,연결-항공기에 의한 지연
20200601,유피에스화물항공,5X174,ANC(앵커리지),12:30,12:28,화물,출발,
20200601,대한항공,KE905,FRA(프랑크푸르트),13:05,13:18,여객,출발,
20200601,유피에스화물항공,5X49,ANC(앵커리지),13:20,13:06,화물,출발,
20200601,대한항공,KE901,CDG(파리),13:20,13:27,여객,출발,
20200601,아메리칸항공,AA9719,PEK(베이징),13:30,13:29,화물,출발,
20200601,대한항공,KE907,LHR(런던히드로),13:30,13:38,여객,출발,
20200601,아시아나항공,OZ9851,YNT(연대),13:30,15:37,화물,지연,에 의한 지연
20200601,산동항공,SC2416,WEH(위해),13:40,13:22,화물,출발,
20200601,하문항공,MF872,XMN(샤먼),13:45,22:07,여객,지연,연결-승객에 의한 지연
20200601,중국남방항공,CZ8166,WUH(우한),14:05,14:01,여객,출발,
20200601,페덱스화물항공,FX5835,ANC(앵커리지),14:10,14:25,화물,출발,
20200601,몽골항공,OM302,ULN(부얀트 우카(울란바타르)),14:20,:,여객,취소,기타에 의한 취소
20200601,아시아나항공,OZ202,LAX(로스앤젤레스),14:40,15:02,여객,출발,
20200601,칼리타화물항공,K4947,ANC(앵커리지),14:45,14:52,,출발,
20200601,아틀라스화물항공,5Y8673,HKG(홍콩),15:00,18:22,,지연,연결-항공기에 의한 지연
20200601,대한항공,KE627,CGK(자카르타(수카르노 하타) 국제 공항),15:05,15:09,여객,출발,
20200601,유피에스화물항공,5X80,PVG(푸동),15:35,15:45,,출발,
20200601,알이탈리아항공,AZ9451,PVG(푸동),15:35,:,,취소,연결-항공기에 의한 취소
20200601,에어인천,KJ231,YNT(연대),16:10,16:09,화물,출발,
20200601,폴라에어카고 월드와이드,PO9697,PVG(푸동),16:25,17:22,화물,출발,
20200601,에어캐나다,AC064,YVR(밴쿠버),16:40,:,여객,,에 의한 
20200601,대한항공,KE471,RGN(양곤),16:45,16:56,여객,출발,
20200601,델타항공,DL3330,ATL(애틀랜타),17:15,17:17,화물,출발,
20200601,타이항공,TG635,BKK(수안나폼(방콕)),17:30,:,여객,취소,에 의한 취소
20200601,웨스턴글로벌항공,KD7355,ANC(앵커리지),17:30,18:43,화물,지연,화물탑재에 의한 지연
20200601,델타항공,DL3336,PVG(푸동),18:00,17:58,화물,출발,
20200601,델타항공,DL3334,DTW(디트로이트),18:00,:,화물,취소,기타에 의한 취소
20200601,델타항공,DL3334,DTW(디트로이트),18:00,17:50,화물,출발,
20200601,대한항공,KE651,BKK(수안나폼(방콕)),18:05,18:12,여객,출발,
20200601,대한항공,KE071,YVR(밴쿠버),18:10,18:20,여객,출발,
20200601,페덱스화물항공,FX9260,IND(인디애나폴리스),18:25,18:33,화물,출발,
20200601,에어캐나다,AC062,YYZ(토론토),18:25,:,여객,,에 의한 
20200601,춘추항공,9C8570,CJU(제주),18:30,18:40,여객,출발,
20200601,칼리타화물항공,K4960,ANC(앵커리지),18:30,18:36,화물,출발,
20200601,대한항공,KE683,SGN(떤선녀엇(호찌민)),18:40,18:54,여객,출발,
20200601,대한항공,KE121,SYD(시드니),18:40,18:53,여객,출발,
20200601,대한항공,KE623,MNL(마닐라),18:45,18:46,여객,출발,
20200601,아시아나항공,OZ5975,ADD(아디스아바바),19:00,19:06,여객,출발,
20200601,대한항공,KE679,HAN(노이바이(하노이)),19:05,19:25,여객,출발,
20200601,아시아나항공,OZ733,HAN(노이바이(하노이)),19:30,19:42,여객,출발,
20200601,아시아나항공,OZ741,BKK(수안나폼(방콕)),19:30,19:38,여객,출발,
20200601,대한항공,KE011,LAX(로스앤젤레스),19:40,19:56,여객,출발,
20200601,장영항공(長榮),BR159,TPE(타이완 타오위안 국제 공항),19:45,19:44,여객,출발,
20200601,대한항공,KE025,SFO(샌프란시스코),20:00,20:13,여객,출발,
20200601,아시아나항공,OZ3875,HAN(노이바이(하노이)),20:15,20:27,화물,출발,
20200601,산동항공,SC2412,YNT(연대),20:15,20:00,화물,출발,
20200601,아틀라스화물항공,5Y567,CGO(정저우),20:20,20:30,화물,출발,
20200601,유피에스화물항공,5X72,SZX(선전(심천)),20:45,20:50,,출발,
20200601,중화항공,CI163,TPE(타이완 타오위안 국제 공항),20:45,20:36,화물,출발,
20200601,아시아나항공,OZ2921,ORD(시카고),21:00,21:48,화물,출발,
20200601,아시아나항공,OZ3871,HAN(노이바이(하노이)),21:00,21:26,화물,출발,
20200601,대한항공,KE611,HKG(홍콩),21:15,21:15,화물,출발,
20200601,타이항공,TG655,BKK(수안나폼(방콕)),21:20,:,여객,취소,에 의한 취소
