date,airline,flightNo,togo,originTime,departTime,type,state,reason
20200901,에티하드,EY873,AUH(아부다비 국제공항),00:05,00:12,여객,출발,
20200901,대한항공,KE233,SEA(시애틀),00:05,00:28,화물,출발,
20200901,아틀라스화물항공,5Y2428,ORD(시카고),00:20,00:37,화물,출발,
20200901,폴라에어카고 월드와이드,PO715,PVG(푸동),00:20,00:59,화물,출발,
20200901,아틀라스화물항공,5Y8156,ORD(시카고),00:25,00:35,화물,출발,
20200901,에어브리지카고,RU8491,SZX(선전(심천)),00:30,00:41,화물,출발,
20200901,에어캐나다,AC026,YVR(밴쿠버),00:45,00:57,,출발,
20200901,세부퍼시픽항공,5J187,MNL(마닐라),00:45,:,여객,취소,연결-항공기에 의한 취소
20200901,에어로로직,3S550,LEJ(라이프치히),00:45,00:45,화물,출발,
20200901,프랑스항공,AF267,CDG(파리),00:50,01:11,여객,출발,
20200901,에티오피안항공,ET673,ADD(아디스아바바),00:50,00:55,여객,출발,
20200901,칼리타화물항공,K4916,ANC(앵커리지),01:00,01:09,화물,출발,
20200901,페덱스화물항공,FX9795,ANC(앵커리지),01:00,01:13,화물,출발,
20200901,아시아나항공,OZ987,PVG(푸동),01:05,01:19,화물,출발,
20200901,카타르항공,QR859,DOH(도하),01:25,01:39,여객,출발,
20200901,유피에스화물항공,5X86,PVG(푸동),01:30,01:30,화물,출발,
20200901,서던화물항공,9S276,CVG(신시내티),01:30,01:37,,출발,
20200901,대한항공,KE335,PVG(푸동),01:45,02:21,화물,출발,
20200901,대한항공,KE213D,LAX(로스앤젤레스),02:20,03:01,화물,출발,
20200901,독일화물항공,LH8385,FRA(프랑크푸르트),02:25,02:13,화물,출발,
20200901,대한항공,KE541,OSL(오슬로),02:30,02:37,화물,출발,
20200901,유피에스화물항공,5X10,PVG(푸동),02:55,03:04,화물,출발,
20200901,대한항공,KE591,MAD(마드리드),03:00,03:37,화물,출발,
20200901,아틀라스화물항공,5Y9187,HKG(홍콩),03:15,03:39,,출발,
20200901,아시아나항공,OZ9871,PVG(푸동),03:30,10:57,화물,지연,연결-항공기에 의한 지연
20200901,아시아나항공,OZ1981,NRT(나리타),03:40,04:09,화물,출발,
20200901,에어재팬화물항공,NQ8536,NRT(나리타),03:55,03:56,화물,출발,
20200901,중국화운항공,CK258,PVG(푸동),04:05,04:17,화물,출발,
20200901,대한항공,KE361,HAN(노이바이(하노이)),04:10,04:50,화물,출발,
20200901,아틀라스화물항공,5Y4411,KHN(난창),04:10,04:44,,출발,
20200901,아시아나항공,OZ383,SIN(싱가포르),04:20,09:15,화물,지연,연결-항공기에 의한 지연
20200901,폴라에어카고 월드와이드,PO225,CVG(신시내티),04:35,18:01,화물,지연,승무원휴식에 의한 지연
20200901,대한항공,KE9675,PEN(페낭),04:40,05:00,화물,출발,
20200901,웨스턴글로벌항공,KD7341,ANC(앵커리지),05:00,06:53,,지연,연결-항공기에 의한 지연
20200901,아틀라스화물항공,5Y8907,HKG(홍콩),05:10,05:13,,출발,
20200901,웨스턴글로벌항공,KD6351,TNA(지난),05:15,05:40,,출발,
20200901,아시아나항공,OZ801A,GMP(김포),06:20,06:37,,출발,
20200901,에어로로직,3S575,LEJ(라이프치히),06:30,06:20,,출발,
20200901,티웨이항공,TW9601,FRU(비쉬케크),07:00,:,여객,취소,운항허가에 의한 취소
20200901,서던화물항공,9S098A,LAX(로스앤젤레스),07:20,08:18,,출발,
20200901,독일화물항공,LH8445,FRA(프랑크푸르트),07:25,07:56,,출발,
20200901,칼리타화물항공,K4814,ANC(앵커리지),07:30,13:03,화물,지연,연결-화물연결에 의한 지연
20200901,대한항공,KE529,FRA(프랑크푸르트),07:30,07:30,화물,출발,
20200901,대한항공,KE741,NGO(나고야),08:00,08:10,화물,출발,
20200901,대한항공,KE479,HAN(노이바이(하노이)),08:10,08:13,화물,출발,
20200901,유피에스화물항공,5X89,ANC(앵커리지),08:20,08:30,화물,출발,
20200901,아시아나항공,OZ112,KIX(간사이),08:30,08:43,여객,출발,
20200901,아시아나항공,OZ795,FRA(프랑크푸르트),08:30,09:02,화물,출발,
20200901,아시아나항공,OZ303,CGQ(장춘),08:45,09:07,여객,출발,
20200901,아시아나항공,OZ721,HKG(홍콩),09:00,09:23,여객,출발,
20200901,아시아나항공,OZ102,NRT(나리타),09:00,09:18,여객,출발,
20200901,아시아나항공,OZ773,CXR(깜라인(냐짱)),09:00,09:26,여객,출발,
20200901,제주항공,7C1302,KIX(간사이),09:10,09:21,여객,출발,
20200901,대한항공,KE035,ATL(애틀랜타),09:20,09:28,여객,출발,
20200901,대한항공,KE073,YYZ(토론토),09:35,10:01,여객,출발,
20200901,아메리칸항공,AA9705,PVG(푸동),09:35,09:49,화물,출발,
20200901,대한항공,KE091,BOS(보스턴),09:35,09:43,여객,출발,
