date,airline,flightNo,togo,originTime,departTime,type,state,reason
20170301,아틀라스화물항공,5Y2848,SFO(샌프란시스코),00:05,00:10,화물,출발,
20170301,에미레이트항공,EK323,DXB(두바이),00:05,00:03,여객,출발,
20170301,에어재팬화물항공,NQ8480,OKA(오키나와),00:10,00:19,화물,출발,
20170301,에어재팬화물항공,NQ8480,OKA(오키나와),00:15,:,화물,,에 의한 
20170301,싱가폴항공,SQ007,SIN(싱가포르),00:25,00:45,여객,출발,
20170301,터키항공,TK91,IST(아타튀르크),00:40,00:54,여객,출발,
20170301,카타르항공,QR859,DOH(도하),00:50,00:56,여객,출발,
20170301,아시아나항공,OZ951,HAN(노이바이(하노이)),00:50,00:06,화물,출발,
20170301,네덜란드항공,KL856,AMS(암스테르담),00:55,01:03,여객,출발,
20170301,아시아나항공,OZ987,PVG(푸동),01:05,10:35,화물,지연,연결-항공기에 의한 지연
20170301,독일화물항공,LH8387,FRA(프랑크푸르트),02:10,02:21,화물,출발,
20170301,대한항공,KE249,JFK(뉴욕),02:30,02:41,화물,출발,
20170301,대한항공,KE541,OSL(오슬로),02:50,03:08,화물,출발,
20170301,중국화운항공,CK258,PVG(푸동),03:50,04:08,화물,출발,
20170301,실크웨이웨스트,7L125,GYD(헤이다르 알리예프),04:00,05:51,화물,지연,연결-항공기에 의한 지연
20170301,아시아나항공,OZ198,NRT(나리타),04:30,04:34,화물,출발,
20170301,폴라에어카고 월드와이드,PO997,PVG(푸동),05:00,05:35,화물,출발,
20170301,대한항공,KE137,NAN(난디),05:15,06:17,여객,지연,기상-시정에 의한 지연
20170301,폴라에어카고 월드와이드,PO225,CVG(신시내티),05:30,05:43,화물,출발,
20170301,폴라에어카고 월드와이드,PO959,HKG(홍콩),05:45,06:10,화물,출발,
20170301,카타르항공,QR8983,DOH(도하),05:55,08:40,화물,지연,연결-항공기에 의한 지연
20170301,에어인천,KJ221,TAO(청도),06:05,06:21,화물,출발,
20170301,티웨이항공,TW3002,GMP(김포),06:05,06:23,,출발,
20170301,필리핀에어아시아,Z2037,KLO(칼리보),06:45,06:50,여객,출발,
