,arrival,total,under_30,under_60,over_60,delay_time,delay_rate,cancel_rate,airline,id
0,AMS(암스테르담),1506,98.61,0.0,1.39,117.0,1.39,0.0,네덜란드항공,twCaS9pDrvPLo
1,PEK(베이징),5,100.0,0.0,0.0,0.0,0.0,0.0,네덜란드항공,MYBIxjwVBwXSh
2,PVG(푸동),4,100.0,0.0,0.0,0.0,0.0,0.0,네덜란드항공,PIlJkfcnC5Tae
